overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,preferred_foot,weak_foot,skill_moves,international_reputation,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,movement_acceleration,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_sliding_tackle,goalkeeping_kicking,goalkeeping_speed,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
0.903225806451613,0.9230769230769229,0.0,0.0,0.4736842105263157,0.5806451612903221,0.6400000000000001,,,,,,,,,,34,Netherlands,113011,Right,4,5,5,0.0,0.7027027027027026,0.9130434782608696,0.8793103448275863,0.5428571428571429,0.3194444444444444,0.6363636363636365,0.9529411764705883,0.9111111111111111,0.5595238095238094,0.869047619047619,0.9670329670329673,0.926829268292683,0.8333333333333333,0.846153846153846,0.8125,0.9295774647887325,0.851063829787234,0.8194444444444444,0.8676470588235293,0.5833333333333333,0.8051948051948052,0.7222222222222221,0.9764705882352942,0.6623376623376624,0.9367088607594936,0.8313253012048194,0.9523809523809523,40,0.275,0.09195402298850573,,20,https://cdn.sofifa.com/players/233/748/20_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
0.870967741935484,0.8846153846153846,0.0,0.0,0.5789473684210527,0.903225806451613,0.8399999999999999,,,,,,,,,,21,Germany,113004,Right,2,1,3,0.0,0.5135135135135136,0.6231884057971016,0.5689655172413792,0.5428571428571429,0.6944444444444444,0.5454545454545454,0.023529411764705868,0.06666666666666668,0.01190476190476189,0.09523809523809525,0.05494505494505495,0.03658536585365854,0.17857142857142858,0.12820512820512822,0.275,0.19718309859154926,0.7446808510638298,0.09722222222222221,0.5147058823529412,0.4833333333333334,0.2077922077922078,0.7777777777777777,0.05882352941176469,0.25974025974025977,0.2658227848101266,0.12048192771084337,0.40476190476190477,17,0.012500000000000011,0.8505747126436781,40.0,87,https://cdn.sofifa.com/players/226/303/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
0.870967741935484,0.8461538461538463,0.0,0.0,1.0,0.774193548387097,0.6800000000000002,,,,,,,,,,70,Canada,113000,Right,4,4,4,0.0,0.5135135135135136,0.9420289855072466,0.8620689655172413,0.8,0.26388888888888884,0.7954545454545456,0.8588235294117648,0.9222222222222223,0.8928571428571428,0.976190476190476,0.8681318681318683,0.7195121951219512,0.7857142857142856,0.8974358974358974,0.7375,0.8169014084507042,0.6595744680851064,0.5833333333333333,0.9705882352941176,0.7,0.7922077922077924,0.8888888888888888,0.9529411764705882,0.6753246753246753,0.9873417721518987,0.9156626506024097,1.0,32,0.07500000000000001,0.022988505747126436,,18,https://cdn.sofifa.com/players/226/359/20_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
0.870967741935484,0.8461538461538463,0.0,0.0,0.5263157894736843,0.6129032258064511,0.6800000000000002,,,,,,,,,,14,England,113002,Right,3,3,4,0.0,0.7567567567567566,0.43478260869565216,0.48275862068965525,0.7142857142857142,0.9722222222222221,0.8863636363636365,0.7647058823529412,0.47777777777777775,0.9047619047619047,0.3571428571428571,0.8131868131868133,0.34146341463414637,0.3928571428571428,0.5128205128205128,0.875,0.7183098591549295,0.9999999999999999,0.7777777777777777,0.5882352941176471,0.8333333333333333,1.0000000000000002,0.8194444444444444,0.6,0.8181818181818183,0.45569620253164556,0.5180722891566265,0.8214285714285714,90,0.9625000000000001,0.12643678160919541,,21,https://cdn.sofifa.com/players/227/246/20_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
0.838709677419355,0.8076923076923079,0.0,0.0,0.894736842105263,0.5806451612903221,0.56,,,,,,,,,,95,United States,113009,Right,2,2,4,0.0,0.4864864864864864,0.20289855072463775,0.4482758620689655,0.1428571428571428,0.9583333333333333,0.9545454545454546,0.6588235294117647,0.28888888888888886,0.8095238095238094,0.2738095238095238,0.5714285714285715,0.36585365853658536,0.2261904761904762,0.6153846153846153,0.7625000000000001,0.4084507042253521,0.8297872340425533,0.6111111111111112,0.3382352941176471,0.8666666666666667,0.9090909090909092,0.9166666666666665,0.3294117647058824,0.9350649350649352,0.40506329113924056,0.5662650602409638,0.9285714285714286,89,0.9875,0.022988505747126436,,20,https://cdn.sofifa.com/players/226/177/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
0.838709677419355,0.8076923076923079,0.0,0.0,0.5789473684210527,0.7096774193548381,0.6000000000000001,,,,,,,,,,21,Germany,113004,Right,5,4,4,0.0,0.6756756756756759,0.9275362318840581,0.7068965517241379,0.7142857142857142,0.43055555555555547,0.9318181818181819,0.7647058823529412,0.9111111111111111,0.9642857142857142,0.9285714285714285,0.8461538461538463,0.7560975609756098,0.7499999999999999,0.6794871794871794,0.8625,0.6901408450704225,0.851063829787234,0.6111111111111112,0.926470588235294,0.9666666666666666,0.8571428571428572,0.9027777777777777,0.9411764705882353,0.8961038961038963,0.7721518987341772,0.9277108433734942,0.7976190476190476,35,0.16250000000000003,0.09195402298850573,,20,https://cdn.sofifa.com/players/226/302/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
0.838709677419355,0.8076923076923079,0.0,0.0,1.0,0.6774193548387091,0.56,,,,,,,,,,95,United States,113009,Right,3,4,5,0.0,0.43243243243243246,0.855072463768116,0.8620689655172413,0.857142857142857,0.7638888888888888,0.75,0.7647058823529412,0.8444444444444444,0.8095238095238094,0.75,0.9120879120879122,0.8536585365853658,0.976190476190476,0.9615384615384615,0.7000000000000001,0.7605633802816902,0.5319148936170214,0.7222222222222221,0.8676470588235293,0.75,0.7142857142857144,0.7916666666666665,0.9176470588235295,0.8961038961038963,0.9493670886075949,0.9277108433734942,1.0,70,0.7250000000000001,0.1149425287356322,,18,https://cdn.sofifa.com/players/226/324/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
0.838709677419355,0.9230769230769229,0.0,0.0,0.5263157894736843,0.5806451612903221,0.3599999999999999,,,,,,,,,,95,United States,113009,Right,3,3,4,0.0,0.5675675675675675,0.6231884057971016,0.7586206896551724,0.5142857142857145,0.9444444444444444,0.9090909090909092,0.7529411764705882,0.6777777777777778,0.9642857142857142,0.6904761904761905,0.7252747252747254,0.5487804878048781,0.47619047619047616,0.8974358974358974,0.7625000000000001,0.6056338028169014,0.7659574468085105,0.5972222222222221,0.7647058823529412,0.6333333333333333,0.9220779220779223,0.875,0.5647058823529412,0.9220779220779223,0.8734177215189873,0.6265060240963856,0.9166666666666665,83,0.925,0.04597701149425287,,20,https://cdn.sofifa.com/players/226/333/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
0.8064516129032255,0.7692307692307692,0.0,0.0,0.894736842105263,0.774193548387097,0.7200000000000002,,,,,,,,,,46,Sweden,113008,Right,2,2,4,0.0,0.5135135135135136,0.3043478260869566,0.5172413793103448,0.02857142857142847,0.9444444444444444,0.8636363636363638,0.5882352941176471,0.25555555555555554,0.9523809523809523,0.26190476190476186,0.5384615384615385,0.7073170731707318,0.9047619047619047,0.7948717948717948,0.38750000000000007,0.49295774647887325,0.7659574468085105,0.4305555555555555,0.6176470588235294,0.33333333333333337,0.6103896103896105,0.9861111111111109,0.6941176470588235,0.9350649350649352,0.3037974683544304,0.5301204819277108,0.8452380952380952,82,1.0,0.1149425287356322,,18,https://cdn.sofifa.com/players/226/968/20_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
0.8064516129032255,0.8846153846153846,0.0,0.0,0.4736842105263157,0.38709677419354804,0.16000000000000014,,,,,,,,,,18,France,113003,Left,3,4,3,0.0,0.7297297297297298,0.6086956521739131,0.8448275862068966,0.8857142857142855,0.9305555555555556,0.6590909090909092,0.988235294117647,0.8111111111111111,0.7619047619047619,0.38095238095238093,0.9010989010989012,0.8536585365853658,0.8452380952380951,0.8076923076923076,0.9000000000000001,0.8591549295774648,0.8085106382978723,0.8055555555555554,0.26470588235294124,0.6000000000000001,0.8441558441558443,0.6527777777777777,0.6823529411764706,0.8181818181818183,0.8227848101265822,0.46987951807228917,0.8571428571428571,87,0.95,0.08045977011494253,,20,https://cdn.sofifa.com/players/227/350/20_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
0.8064516129032255,0.9615384615384617,0.0,0.0,0.42105263157894735,0.7419354838709671,0.6800000000000002,,,,,,,,,,95,United States,113009,Right,3,4,3,0.0,0.6216216216216215,0.8985507246376812,0.8275862068965518,0.8,0.5694444444444444,0.7045454545454546,0.823529411764706,0.8666666666666667,0.9404761904761905,0.8928571428571428,0.8791208791208792,0.6585365853658537,0.7499999999999999,0.9102564102564101,0.8125,0.7887323943661972,0.9148936170212766,0.5833333333333333,0.9558823529411765,0.6499999999999999,0.9740259740259742,0.7361111111111109,0.9411764705882353,0.5714285714285714,0.9367088607594936,0.7831325301204819,0.7738095238095237,53,0.2,0.09195402298850573,,19,https://cdn.sofifa.com/players/231/432/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
